PRIMARYCOND,MONTH,STATE,SEX,AGEGRP,NVISITS,YEAR
Influenza,1,Ohio,1,20_29,141,2015
Influenza,2,Ohio,1,20_29,59,2015
Influenza,3,Ohio,1,20_29,39,2015
Influenza,4,Ohio,1,20_29,34,2015
Influenza,5,Ohio,1,20_29,14,2015
Influenza,6,Ohio,1,20_29,6,2015
Influenza,8,Ohio,1,20_29,2,2015
Influenza,9,Ohio,1,20_29,6,2015
Influenza,10,Ohio,1,20_29,7,2015
Influenza,11,Ohio,1,20_29,7,2015
Influenza,12,Ohio,1,20_29,11,2015
Influenza,1,Ohio,2,20_29,232,2015
Influenza,2,Ohio,2,20_29,83,2015
Influenza,3,Ohio,2,20_29,51,2015
Influenza,4,Ohio,2,20_29,38,2015
Influenza,5,Ohio,2,20_29,7,2015
Influenza,6,Ohio,2,20_29,6,2015
Influenza,7,Ohio,2,20_29,1,2015
Influenza,8,Ohio,2,20_29,4,2015
Influenza,9,Ohio,2,20_29,4,2015
Influenza,10,Ohio,2,20_29,8,2015
Influenza,11,Ohio,2,20_29,15,2015
Influenza,12,Ohio,2,20_29,12,2015
Influenza,1,Ohio,1,30_39,175,2015
Influenza,2,Ohio,1,30_39,73,2015
Influenza,3,Ohio,1,30_39,78,2015
Influenza,4,Ohio,1,30_39,42,2015
Influenza,5,Ohio,1,30_39,10,2015
Influenza,6,Ohio,1,30_39,6,2015
Influenza,7,Ohio,1,30_39,5,2015
Influenza,8,Ohio,1,30_39,5,2015
Influenza,9,Ohio,1,30_39,3,2015
Influenza,10,Ohio,1,30_39,8,2015
Influenza,11,Ohio,1,30_39,13,2015
Influenza,12,Ohio,1,30_39,7,2015
Influenza,1,Ohio,2,30_39,251,2015
Influenza,2,Ohio,2,30_39,84,2015
Influenza,3,Ohio,2,30_39,107,2015
Influenza,4,Ohio,2,30_39,82,2015
Influenza,5,Ohio,2,30_39,9,2015
Influenza,6,Ohio,2,30_39,4,2015
Influenza,7,Ohio,2,30_39,2,2015
Influenza,8,Ohio,2,30_39,4,2015
Influenza,9,Ohio,2,30_39,8,2015
Influenza,10,Ohio,2,30_39,12,2015
Influenza,11,Ohio,2,30_39,25,2015
Influenza,12,Ohio,2,30_39,16,2015
Influenza,1,Ohio,1,40_49,203,2015
Influenza,2,Ohio,1,40_49,85,2015
Influenza,3,Ohio,1,40_49,127,2015
Influenza,4,Ohio,1,40_49,51,2015
Influenza,5,Ohio,1,40_49,12,2015
Influenza,6,Ohio,1,40_49,1,2015
Influenza,7,Ohio,1,40_49,1,2015
Influenza,8,Ohio,1,40_49,5,2015
Influenza,9,Ohio,1,40_49,6,2015
Influenza,10,Ohio,1,40_49,10,2015
Influenza,11,Ohio,1,40_49,15,2015
Influenza,12,Ohio,1,40_49,13,2015
Influenza,1,Ohio,2,40_49,264,2015
Influenza,2,Ohio,2,40_49,83,2015
Influenza,3,Ohio,2,40_49,158,2015
Influenza,4,Ohio,2,40_49,71,2015
Influenza,5,Ohio,2,40_49,7,2015
Influenza,6,Ohio,2,40_49,6,2015
Influenza,7,Ohio,2,40_49,6,2015
Influenza,8,Ohio,2,40_49,3,2015
Influenza,9,Ohio,2,40_49,6,2015
Influenza,10,Ohio,2,40_49,10,2015
Influenza,11,Ohio,2,40_49,12,2015
Influenza,12,Ohio,2,40_49,21,2015
Influenza,1,Ohio,1,50_59,189,2015
Influenza,2,Ohio,1,50_59,77,2015
Influenza,3,Ohio,1,50_59,102,2015
Influenza,4,Ohio,1,50_59,76,2015
Influenza,5,Ohio,1,50_59,22,2015
Influenza,6,Ohio,1,50_59,2,2015
Influenza,7,Ohio,1,50_59,3,2015
Influenza,8,Ohio,1,50_59,1,2015
Influenza,9,Ohio,1,50_59,4,2015
Influenza,10,Ohio,1,50_59,8,2015
Influenza,11,Ohio,1,50_59,7,2015
Influenza,12,Ohio,1,50_59,9,2015
Influenza,1,Ohio,2,50_59,281,2015
Influenza,2,Ohio,2,50_59,94,2015
Influenza,3,Ohio,2,50_59,145,2015
Influenza,4,Ohio,2,50_59,83,2015
Influenza,5,Ohio,2,50_59,18,2015
Influenza,6,Ohio,2,50_59,1,2015
Influenza,7,Ohio,2,50_59,1,2015
Influenza,8,Ohio,2,50_59,3,2015
Influenza,9,Ohio,2,50_59,8,2015
Influenza,10,Ohio,2,50_59,10,2015
Influenza,11,Ohio,2,50_59,19,2015
Influenza,12,Ohio,2,50_59,10,2015
Influenza,1,Ohio,1,60_69,60,2015
Influenza,2,Ohio,1,60_69,10,2015
Influenza,3,Ohio,1,60_69,33,2015
Influenza,4,Ohio,1,60_69,16,2015
Influenza,5,Ohio,1,60_69,2,2015
Influenza,6,Ohio,1,60_69,1,2015
Influenza,7,Ohio,1,60_69,2,2015
Influenza,8,Ohio,1,60_69,1,2015
Influenza,9,Ohio,1,60_69,3,2015
Influenza,10,Ohio,1,60_69,4,2015
Influenza,11,Ohio,1,60_69,2,2015
Influenza,12,Ohio,1,60_69,3,2015
Influenza,1,Ohio,2,60_69,106,2015
Influenza,2,Ohio,2,60_69,26,2015
Influenza,3,Ohio,2,60_69,38,2015
Influenza,4,Ohio,2,60_69,29,2015
Influenza,5,Ohio,2,60_69,4,2015
Influenza,6,Ohio,2,60_69,3,2015
Influenza,8,Ohio,2,60_69,2,2015
Influenza,9,Ohio,2,60_69,6,2015
Influenza,10,Ohio,2,60_69,5,2015
Influenza,11,Ohio,2,60_69,7,2015
Influenza,12,Ohio,2,60_69,7,2015
Influenza,1,Oklahoma,1,00_04,281,2015
Influenza,2,Oklahoma,1,00_04,171,2015
Influenza,3,Oklahoma,1,00_04,81,2015
Influenza,4,Oklahoma,1,00_04,8,2015
Influenza,5,Oklahoma,1,00_04,1,2015
Influenza,6,Oklahoma,1,00_04,1,2015
Influenza,7,Oklahoma,1,00_04,1,2015
Influenza,8,Oklahoma,1,00_04,1,2015
Influenza,9,Oklahoma,1,00_04,4,2015
Influenza,10,Oklahoma,1,00_04,10,2015
Influenza,11,Oklahoma,1,00_04,7,2015
Influenza,12,Oklahoma,1,00_04,11,2015
Influenza,1,Oklahoma,2,00_04,282,2015
Influenza,2,Oklahoma,2,00_04,161,2015
Influenza,3,Oklahoma,2,00_04,77,2015
Influenza,4,Oklahoma,2,00_04,9,2015
Influenza,5,Oklahoma,2,00_04,1,2015
Influenza,8,Oklahoma,2,00_04,2,2015
Influenza,10,Oklahoma,2,00_04,6,2015
Influenza,11,Oklahoma,2,00_04,7,2015
Influenza,12,Oklahoma,2,00_04,13,2015
Influenza,1,Oklahoma,1,05_09,308,2015
Influenza,2,Oklahoma,1,05_09,186,2015
Influenza,3,Oklahoma,1,05_09,115,2015
Influenza,4,Oklahoma,1,05_09,11,2015
Influenza,6,Oklahoma,1,05_09,1,2015
Influenza,7,Oklahoma,1,05_09,1,2015
Influenza,8,Oklahoma,1,05_09,3,2015
Influenza,9,Oklahoma,1,05_09,3,2015
Influenza,10,Oklahoma,1,05_09,6,2015
Influenza,11,Oklahoma,1,05_09,10,2015
Influenza,12,Oklahoma,1,05_09,4,2015
Influenza,1,Oklahoma,2,05_09,275,2015
Influenza,2,Oklahoma,2,05_09,175,2015
Influenza,3,Oklahoma,2,05_09,80,2015
Influenza,4,Oklahoma,2,05_09,6,2015
Influenza,8,Oklahoma,2,05_09,1,2015
Influenza,9,Oklahoma,2,05_09,2,2015
Influenza,10,Oklahoma,2,05_09,9,2015
Influenza,11,Oklahoma,2,05_09,5,2015
Influenza,12,Oklahoma,2,05_09,9,2015
Influenza,1,Oklahoma,1,10_19,472,2015
Influenza,2,Oklahoma,1,10_19,301,2015
Influenza,3,Oklahoma,1,10_19,125,2015
Influenza,4,Oklahoma,1,10_19,14,2015
Influenza,5,Oklahoma,1,10_19,6,2015
Influenza,6,Oklahoma,1,10_19,1,2015
Influenza,7,Oklahoma,1,10_19,1,2015
Influenza,8,Oklahoma,1,10_19,1,2015
Influenza,9,Oklahoma,1,10_19,8,2015
Influenza,10,Oklahoma,1,10_19,5,2015
Influenza,11,Oklahoma,1,10_19,18,2015
Influenza,12,Oklahoma,1,10_19,14,2015
Influenza,1,Oklahoma,2,10_19,500,2015
Influenza,2,Oklahoma,2,10_19,293,2015
Influenza,3,Oklahoma,2,10_19,123,2015
Influenza,4,Oklahoma,2,10_19,8,2015
Influenza,5,Oklahoma,2,10_19,3,2015
Influenza,6,Oklahoma,2,10_19,3,2015
Influenza,7,Oklahoma,2,10_19,1,2015
Influenza,8,Oklahoma,2,10_19,6,2015
Influenza,9,Oklahoma,2,10_19,13,2015
Influenza,10,Oklahoma,2,10_19,9,2015
Influenza,11,Oklahoma,2,10_19,8,2015
Influenza,12,Oklahoma,2,10_19,9,2015
Influenza,1,Oklahoma,1,20_29,132,2015
Influenza,2,Oklahoma,1,20_29,97,2015
Influenza,3,Oklahoma,1,20_29,76,2015
Influenza,4,Oklahoma,1,20_29,8,2015
Influenza,5,Oklahoma,1,20_29,1,2015
Influenza,6,Oklahoma,1,20_29,2,2015
Influenza,8,Oklahoma,1,20_29,1,2015
Influenza,9,Oklahoma,1,20_29,7,2015
Influenza,10,Oklahoma,1,20_29,5,2015
Influenza,11,Oklahoma,1,20_29,15,2015
Influenza,12,Oklahoma,1,20_29,14,2015
Influenza,1,Oklahoma,2,20_29,274,2015
Influenza,2,Oklahoma,2,20_29,175,2015
Influenza,3,Oklahoma,2,20_29,79,2015
Influenza,4,Oklahoma,2,20_29,10,2015
Influenza,5,Oklahoma,2,20_29,2,2015
Influenza,6,Oklahoma,2,20_29,4,2015
Influenza,7,Oklahoma,2,20_29,2,2015
Influenza,8,Oklahoma,2,20_29,2,2015
Influenza,9,Oklahoma,2,20_29,12,2015
Influenza,10,Oklahoma,2,20_29,11,2015
Influenza,11,Oklahoma,2,20_29,9,2015
Influenza,12,Oklahoma,2,20_29,10,2015
Influenza,1,Oklahoma,1,30_39,221,2015
Influenza,2,Oklahoma,1,30_39,134,2015
Influenza,3,Oklahoma,1,30_39,68,2015
Influenza,4,Oklahoma,1,30_39,13,2015
Influenza,5,Oklahoma,1,30_39,4,2015
Influenza,7,Oklahoma,1,30_39,3,2015
Influenza,8,Oklahoma,1,30_39,2,2015
Influenza,9,Oklahoma,1,30_39,6,2015
Influenza,10,Oklahoma,1,30_39,9,2015
Influenza,11,Oklahoma,1,30_39,6,2015
Influenza,12,Oklahoma,1,30_39,13,2015
Influenza,1,Oklahoma,2,30_39,363,2015
Influenza,2,Oklahoma,2,30_39,229,2015
Influenza,3,Oklahoma,2,30_39,109,2015
Influenza,4,Oklahoma,2,30_39,6,2015
Influenza,5,Oklahoma,2,30_39,8,2015
Influenza,6,Oklahoma,2,30_39,7,2015
Influenza,8,Oklahoma,2,30_39,5,2015
Influenza,9,Oklahoma,2,30_39,13,2015
Influenza,10,Oklahoma,2,30_39,16,2015
Influenza,11,Oklahoma,2,30_39,17,2015
Influenza,12,Oklahoma,2,30_39,17,2015
Influenza,1,Oklahoma,1,40_49,196,2015
Influenza,2,Oklahoma,1,40_49,115,2015
Influenza,3,Oklahoma,1,40_49,65,2015
Influenza,4,Oklahoma,1,40_49,9,2015
Influenza,5,Oklahoma,1,40_49,1,2015
Influenza,6,Oklahoma,1,40_49,3,2015
Influenza,7,Oklahoma,1,40_49,2,2015
Influenza,8,Oklahoma,1,40_49,1,2015
Influenza,9,Oklahoma,1,40_49,9,2015
Influenza,10,Oklahoma,1,40_49,1,2015
Influenza,11,Oklahoma,1,40_49,10,2015
Influenza,12,Oklahoma,1,40_49,9,2015
Influenza,1,Oklahoma,2,40_49,362,2015
Influenza,2,Oklahoma,2,40_49,205,2015
Influenza,3,Oklahoma,2,40_49,102,2015
Influenza,4,Oklahoma,2,40_49,13,2015
Influenza,5,Oklahoma,2,40_49,6,2015
Influenza,6,Oklahoma,2,40_49,1,2015
Influenza,8,Oklahoma,2,40_49,4,2015
Influenza,9,Oklahoma,2,40_49,9,2015
Influenza,10,Oklahoma,2,40_49,11,2015
Influenza,11,Oklahoma,2,40_49,9,2015
Influenza,12,Oklahoma,2,40_49,9,2015
Influenza,1,Oklahoma,1,50_59,171,2015
Influenza,2,Oklahoma,1,50_59,122,2015
Influenza,3,Oklahoma,1,50_59,59,2015
Influenza,4,Oklahoma,1,50_59,5,2015
Influenza,5,Oklahoma,1,50_59,1,2015
Influenza,6,Oklahoma,1,50_59,4,2015
Influenza,7,Oklahoma,1,50_59,1,2015
Influenza,9,Oklahoma,1,50_59,5,2015
Influenza,10,Oklahoma,1,50_59,2,2015
Influenza,11,Oklahoma,1,50_59,14,2015
Influenza,12,Oklahoma,1,50_59,11,2015
Influenza,1,Oklahoma,2,50_59,335,2015
Influenza,2,Oklahoma,2,50_59,196,2015
Influenza,3,Oklahoma,2,50_59,105,2015
Influenza,4,Oklahoma,2,50_59,18,2015
Influenza,5,Oklahoma,2,50_59,4,2015
Influenza,6,Oklahoma,2,50_59,3,2015
Influenza,7,Oklahoma,2,50_59,1,2015
Influenza,8,Oklahoma,2,50_59,2,2015
Influenza,9,Oklahoma,2,50_59,7,2015
Influenza,10,Oklahoma,2,50_59,8,2015
Influenza,11,Oklahoma,2,50_59,15,2015
Influenza,12,Oklahoma,2,50_59,17,2015
Influenza,1,Oklahoma,1,60_69,75,2015
Influenza,2,Oklahoma,1,60_69,32,2015
Influenza,3,Oklahoma,1,60_69,12,2015
Influenza,4,Oklahoma,1,60_69,2,2015
Influenza,5,Oklahoma,1,60_69,3,2015
Influenza,6,Oklahoma,1,60_69,3,2015
Influenza,7,Oklahoma,1,60_69,1,2015
Influenza,8,Oklahoma,1,60_69,1,2015
Influenza,9,Oklahoma,1,60_69,4,2015
Influenza,10,Oklahoma,1,60_69,2,2015
Influenza,11,Oklahoma,1,60_69,6,2015
Influenza,12,Oklahoma,1,60_69,2,2015
Influenza,1,Oklahoma,2,60_69,108,2015
Influenza,2,Oklahoma,2,60_69,73,2015
Influenza,3,Oklahoma,2,60_69,28,2015
Influenza,4,Oklahoma,2,60_69,3,2015
Influenza,5,Oklahoma,2,60_69,1,2015
Influenza,10,Oklahoma,2,60_69,1,2015
Influenza,11,Oklahoma,2,60_69,8,2015
Influenza,12,Oklahoma,2,60_69,4,2015
Influenza,1,Oregon,1,00_04,44,2015
Influenza,2,Oregon,1,00_04,21,2015
Influenza,3,Oregon,1,00_04,7,2015
Influenza,4,Oregon,1,00_04,1,2015
Influenza,5,Oregon,1,00_04,1,2015
Influenza,6,Oregon,1,00_04,1,2015
Influenza,7,Oregon,1,00_04,1,2015
Influenza,11,Oregon,1,00_04,1,2015
Influenza,12,Oregon,1,00_04,1,2015
Influenza,1,Oregon,2,00_04,49,2015
Influenza,2,Oregon,2,00_04,18,2015
Influenza,3,Oregon,2,00_04,7,2015
Influenza,5,Oregon,2,00_04,1,2015
Influenza,9,Oregon,2,00_04,1,2015
Influenza,10,Oregon,2,00_04,1,2015
Influenza,12,Oregon,2,00_04,2,2015
Influenza,1,Oregon,1,05_09,51,2015
Influenza,2,Oregon,1,05_09,28,2015
Influenza,3,Oregon,1,05_09,5,2015
Influenza,4,Oregon,1,05_09,2,2015
Influenza,9,Oregon,1,05_09,1,2015
Influenza,11,Oregon,1,05_09,2,2015
Influenza,12,Oregon,1,05_09,1,2015
Influenza,1,Oregon,2,05_09,62,2015
Influenza,2,Oregon,2,05_09,30,2015
Influenza,3,Oregon,2,05_09,15,2015
Influenza,4,Oregon,2,05_09,3,2015
Influenza,5,Oregon,2,05_09,4,2015
Influenza,6,Oregon,2,05_09,1,2015
Influenza,12,Oregon,2,05_09,2,2015
Influenza,1,Oregon,1,10_19,101,2015
Influenza,2,Oregon,1,10_19,43,2015
Influenza,3,Oregon,1,10_19,19,2015
Influenza,4,Oregon,1,10_19,10,2015
Influenza,5,Oregon,1,10_19,6,2015
Influenza,6,Oregon,1,10_19,2,2015
Influenza,7,Oregon,1,10_19,1,2015
Influenza,10,Oregon,1,10_19,2,2015
Influenza,11,Oregon,1,10_19,2,2015
Influenza,12,Oregon,1,10_19,6,2015
Influenza,1,Oregon,2,10_19,75,2015
Influenza,2,Oregon,2,10_19,37,2015
Influenza,3,Oregon,2,10_19,16,2015
Influenza,4,Oregon,2,10_19,5,2015
Influenza,5,Oregon,2,10_19,7,2015
Influenza,6,Oregon,2,10_19,1,2015
Influenza,11,Oregon,2,10_19,3,2015
Influenza,12,Oregon,2,10_19,3,2015
Influenza,1,Oregon,1,20_29,29,2015
Influenza,2,Oregon,1,20_29,20,2015
Influenza,3,Oregon,1,20_29,8,2015
Influenza,4,Oregon,1,20_29,3,2015
Influenza,5,Oregon,1,20_29,3,2015
Influenza,8,Oregon,1,20_29,3,2015
Influenza,9,Oregon,1,20_29,2,2015
Influenza,11,Oregon,1,20_29,2,2015
Influenza,12,Oregon,1,20_29,4,2015
Influenza,1,Oregon,2,20_29,66,2015
Influenza,2,Oregon,2,20_29,24,2015
Influenza,3,Oregon,2,20_29,15,2015
Influenza,4,Oregon,2,20_29,11,2015
Influenza,5,Oregon,2,20_29,2,2015
Influenza,6,Oregon,2,20_29,1,2015
Influenza,7,Oregon,2,20_29,1,2015
Influenza,8,Oregon,2,20_29,1,2015
Influenza,9,Oregon,2,20_29,1,2015
Influenza,10,Oregon,2,20_29,6,2015
Influenza,12,Oregon,2,20_29,8,2015
Influenza,1,Oregon,1,30_39,57,2015
Influenza,2,Oregon,1,30_39,28,2015
Influenza,3,Oregon,1,30_39,14,2015
Influenza,4,Oregon,1,30_39,5,2015
Influenza,5,Oregon,1,30_39,2,2015
Influenza,6,Oregon,1,30_39,3,2015
Influenza,8,Oregon,1,30_39,5,2015
Influenza,9,Oregon,1,30_39,1,2015
Influenza,10,Oregon,1,30_39,3,2015
Influenza,11,Oregon,1,30_39,2,2015
Influenza,12,Oregon,1,30_39,5,2015
Influenza,1,Oregon,2,30_39,94,2015
Influenza,2,Oregon,2,30_39,45,2015
Influenza,3,Oregon,2,30_39,18,2015
Influenza,4,Oregon,2,30_39,4,2015
Influenza,5,Oregon,2,30_39,1,2015
Influenza,6,Oregon,2,30_39,2,2015
Influenza,7,Oregon,2,30_39,3,2015
Influenza,8,Oregon,2,30_39,2,2015
Influenza,9,Oregon,2,30_39,1,2015
Influenza,10,Oregon,2,30_39,3,2015
Influenza,11,Oregon,2,30_39,8,2015
Influenza,12,Oregon,2,30_39,8,2015
Influenza,1,Oregon,1,40_49,53,2015
Influenza,2,Oregon,1,40_49,27,2015
Influenza,3,Oregon,1,40_49,12,2015
Influenza,4,Oregon,1,40_49,8,2015
Influenza,5,Oregon,1,40_49,1,2015
Influenza,6,Oregon,1,40_49,1,2015
Influenza,8,Oregon,1,40_49,1,2015
Influenza,11,Oregon,1,40_49,1,2015
Influenza,12,Oregon,1,40_49,7,2015
Influenza,1,Oregon,2,40_49,82,2015
Influenza,2,Oregon,2,40_49,33,2015
Influenza,3,Oregon,2,40_49,18,2015
Influenza,4,Oregon,2,40_49,12,2015
Influenza,5,Oregon,2,40_49,2,2015
Influenza,6,Oregon,2,40_49,1,2015
Influenza,7,Oregon,2,40_49,2,2015
Influenza,9,Oregon,2,40_49,2,2015
Influenza,10,Oregon,2,40_49,3,2015
Influenza,11,Oregon,2,40_49,3,2015
Influenza,12,Oregon,2,40_49,12,2015
Influenza,1,Oregon,1,50_59,44,2015
Influenza,2,Oregon,1,50_59,18,2015
Influenza,3,Oregon,1,50_59,13,2015
Influenza,4,Oregon,1,50_59,4,2015
Influenza,5,Oregon,1,50_59,3,2015
Influenza,6,Oregon,1,50_59,1,2015
Influenza,7,Oregon,1,50_59,1,2015
Influenza,8,Oregon,1,50_59,1,2015
Influenza,9,Oregon,1,50_59,1,2015
Influenza,12,Oregon,1,50_59,6,2015
Influenza,1,Oregon,2,50_59,86,2015
Influenza,2,Oregon,2,50_59,41,2015
Influenza,3,Oregon,2,50_59,19,2015
Influenza,4,Oregon,2,50_59,4,2015
Influenza,5,Oregon,2,50_59,2,2015
Influenza,6,Oregon,2,50_59,3,2015
Influenza,7,Oregon,2,50_59,4,2015
Influenza,8,Oregon,2,50_59,1,2015
Influenza,9,Oregon,2,50_59,3,2015
Influenza,10,Oregon,2,50_59,1,2015
Influenza,11,Oregon,2,50_59,6,2015
Influenza,12,Oregon,2,50_59,4,2015
Influenza,1,Oregon,1,60_69,20,2015
Influenza,2,Oregon,1,60_69,10,2015
Influenza,3,Oregon,1,60_69,7,2015
Influenza,4,Oregon,1,60_69,1,2015
Influenza,11,Oregon,1,60_69,1,2015
Influenza,12,Oregon,1,60_69,2,2015
Influenza,1,Oregon,2,60_69,28,2015
Influenza,2,Oregon,2,60_69,16,2015
Influenza,3,Oregon,2,60_69,9,2015
Influenza,4,Oregon,2,60_69,2,2015
Influenza,5,Oregon,2,60_69,3,2015
Influenza,8,Oregon,2,60_69,3,2015
Influenza,10,Oregon,2,60_69,1,2015
Influenza,11,Oregon,2,60_69,1,2015
Influenza,12,Oregon,2,60_69,1,2015
Influenza,1,Pennsylvania,1,00_04,161,2015
Influenza,2,Pennsylvania,1,00_04,76,2015
Influenza,3,Pennsylvania,1,00_04,15,2015
Influenza,4,Pennsylvania,1,00_04,7,2015
Influenza,6,Pennsylvania,1,00_04,1,2015
Influenza,9,Pennsylvania,1,00_04,1,2015
Influenza,11,Pennsylvania,1,00_04,1,2015
Influenza,12,Pennsylvania,1,00_04,2,2015
Influenza,1,Pennsylvania,2,00_04,140,2015
Influenza,2,Pennsylvania,2,00_04,50,2015
Influenza,3,Pennsylvania,2,00_04,10,2015
Influenza,4,Pennsylvania,2,00_04,6,2015
Influenza,5,Pennsylvania,2,00_04,1,2015
Influenza,10,Pennsylvania,2,00_04,3,2015
Influenza,12,Pennsylvania,2,00_04,2,2015
Influenza,1,Pennsylvania,1,05_09,161,2015
Influenza,2,Pennsylvania,1,05_09,63,2015
Influenza,3,Pennsylvania,1,05_09,16,2015
Influenza,4,Pennsylvania,1,05_09,11,2015
Influenza,5,Pennsylvania,1,05_09,1,2015
Influenza,8,Pennsylvania,1,05_09,1,2015
Influenza,10,Pennsylvania,1,05_09,3,2015
Influenza,11,Pennsylvania,1,05_09,3,2015
Influenza,12,Pennsylvania,1,05_09,4,2015
Influenza,1,Pennsylvania,2,05_09,189,2015
Influenza,2,Pennsylvania,2,05_09,70,2015
Influenza,3,Pennsylvania,2,05_09,18,2015
Influenza,4,Pennsylvania,2,05_09,8,2015
Influenza,5,Pennsylvania,2,05_09,1,2015
Influenza,10,Pennsylvania,2,05_09,2,2015
Influenza,11,Pennsylvania,2,05_09,1,2015
Influenza,12,Pennsylvania,2,05_09,8,2015
Influenza,1,Pennsylvania,1,10_19,273,2015
Influenza,2,Pennsylvania,1,10_19,121,2015
Influenza,3,Pennsylvania,1,10_19,44,2015
Influenza,4,Pennsylvania,1,10_19,25,2015
Influenza,5,Pennsylvania,1,10_19,6,2015
Influenza,6,Pennsylvania,1,10_19,1,2015
Influenza,7,Pennsylvania,1,10_19,2,2015
Influenza,9,Pennsylvania,1,10_19,1,2015
Influenza,10,Pennsylvania,1,10_19,4,2015
Influenza,11,Pennsylvania,1,10_19,7,2015
Influenza,12,Pennsylvania,1,10_19,5,2015
Influenza,1,Pennsylvania,2,10_19,259,2015
Influenza,2,Pennsylvania,2,10_19,121,2015
Influenza,3,Pennsylvania,2,10_19,38,2015
Influenza,4,Pennsylvania,2,10_19,18,2015
Influenza,5,Pennsylvania,2,10_19,4,2015
Influenza,6,Pennsylvania,2,10_19,1,2015
Influenza,7,Pennsylvania,2,10_19,1,2015
Influenza,9,Pennsylvania,2,10_19,3,2015
Influenza,10,Pennsylvania,2,10_19,5,2015
Influenza,11,Pennsylvania,2,10_19,7,2015
Influenza,12,Pennsylvania,2,10_19,10,2015
Influenza,1,Pennsylvania,1,20_29,145,2015
Influenza,2,Pennsylvania,1,20_29,51,2015
Influenza,3,Pennsylvania,1,20_29,20,2015
Influenza,4,Pennsylvania,1,20_29,4,2015
Influenza,5,Pennsylvania,1,20_29,5,2015
Influenza,6,Pennsylvania,1,20_29,4,2015
Influenza,7,Pennsylvania,1,20_29,1,2015
Influenza,9,Pennsylvania,1,20_29,2,2015
Influenza,10,Pennsylvania,1,20_29,3,2015
Influenza,11,Pennsylvania,1,20_29,6,2015
Influenza,12,Pennsylvania,1,20_29,8,2015
Influenza,1,Pennsylvania,2,20_29,243,2015
Influenza,2,Pennsylvania,2,20_29,113,2015
Influenza,3,Pennsylvania,2,20_29,28,2015
Influenza,4,Pennsylvania,2,20_29,17,2015
Influenza,5,Pennsylvania,2,20_29,1,2015
Influenza,6,Pennsylvania,2,20_29,3,2015
Influenza,7,Pennsylvania,2,20_29,1,2015
Influenza,8,Pennsylvania,2,20_29,1,2015
Influenza,9,Pennsylvania,2,20_29,4,2015
Influenza,10,Pennsylvania,2,20_29,5,2015
Influenza,11,Pennsylvania,2,20_29,7,2015
Influenza,12,Pennsylvania,2,20_29,13,2015
Influenza,1,Pennsylvania,1,30_39,207,2015
Influenza,2,Pennsylvania,1,30_39,99,2015
Influenza,3,Pennsylvania,1,30_39,45,2015
Influenza,4,Pennsylvania,1,30_39,16,2015
Influenza,5,Pennsylvania,1,30_39,2,2015
Influenza,6,Pennsylvania,1,30_39,5,2015
Influenza,7,Pennsylvania,1,30_39,2,2015
Influenza,8,Pennsylvania,1,30_39,1,2015
Influenza,9,Pennsylvania,1,30_39,2,2015
Influenza,10,Pennsylvania,1,30_39,8,2015
Influenza,11,Pennsylvania,1,30_39,10,2015
Influenza,12,Pennsylvania,1,30_39,12,2015
Influenza,1,Pennsylvania,2,30_39,274,2015
Influenza,2,Pennsylvania,2,30_39,115,2015
Influenza,3,Pennsylvania,2,30_39,55,2015
Influenza,4,Pennsylvania,2,30_39,25,2015
Influenza,5,Pennsylvania,2,30_39,6,2015
Influenza,6,Pennsylvania,2,30_39,2,2015
Influenza,7,Pennsylvania,2,30_39,1,2015
Influenza,8,Pennsylvania,2,30_39,3,2015
Influenza,9,Pennsylvania,2,30_39,3,2015
Influenza,10,Pennsylvania,2,30_39,9,2015
Influenza,11,Pennsylvania,2,30_39,8,2015
Influenza,12,Pennsylvania,2,30_39,17,2015
Influenza,1,Pennsylvania,1,40_49,234,2015
Influenza,2,Pennsylvania,1,40_49,106,2015
Influenza,3,Pennsylvania,1,40_49,86,2015
Influenza,4,Pennsylvania,1,40_49,33,2015
Influenza,5,Pennsylvania,1,40_49,8,2015
Influenza,6,Pennsylvania,1,40_49,2,2015
Influenza,7,Pennsylvania,1,40_49,1,2015
Influenza,9,Pennsylvania,1,40_49,5,2015
Influenza,10,Pennsylvania,1,40_49,4,2015
Influenza,11,Pennsylvania,1,40_49,6,2015
Influenza,12,Pennsylvania,1,40_49,10,2015
Influenza,1,Pennsylvania,2,40_49,313,2015
Influenza,2,Pennsylvania,2,40_49,135,2015
Influenza,3,Pennsylvania,2,40_49,60,2015
Influenza,4,Pennsylvania,2,40_49,42,2015
Influenza,5,Pennsylvania,2,40_49,4,2015
Influenza,6,Pennsylvania,2,40_49,3,2015
Influenza,7,Pennsylvania,2,40_49,1,2015
Influenza,8,Pennsylvania,2,40_49,1,2015
Influenza,9,Pennsylvania,2,40_49,3,2015
Influenza,10,Pennsylvania,2,40_49,7,2015
Influenza,11,Pennsylvania,2,40_49,10,2015
Influenza,12,Pennsylvania,2,40_49,10,2015
Influenza,1,Pennsylvania,1,50_59,234,2015
Influenza,2,Pennsylvania,1,50_59,96,2015
Influenza,3,Pennsylvania,1,50_59,48,2015
Influenza,4,Pennsylvania,1,50_59,36,2015
Influenza,5,Pennsylvania,1,50_59,8,2015
Influenza,6,Pennsylvania,1,50_59,2,2015
Influenza,7,Pennsylvania,1,50_59,3,2015
Influenza,9,Pennsylvania,1,50_59,1,2015
